unique_id,date,address
gmb-2024-28033,16-01-2024,"Woestduinstraat 136-2, Amsterdam, Netherlands"
gmb-2024-28046,16-01-2024,"Palestrinastraat 28-2, Amsterdam, Netherlands"
gmb-2024-26539,16-01-2024,"Geldersekade 11-3, Amsterdam, Netherlands"
gmb-2024-26546,16-01-2024,"Polanenstraat 65, Amsterdam, Netherlands"
gmb-2024-26578,16-01-2024,"Tichelstraat 26-H, Amsterdam, Netherlands"
gmb-2024-26515,16-01-2024,"Zoomstraat 11, Amsterdam, Netherlands"
gmb-2024-28023,16-01-2024,"Amstel 180-3, Amsterdam, Netherlands"
gmb-2024-26560,16-01-2024,"Rhijnvis Feithstraat 44-2, Amsterdam, Netherlands"
gmb-2024-26573,16-01-2024,"Ribesstraat 22, Amsterdam, Netherlands"
gmb-2024-28030,16-01-2024,"Ceintuurbaan 213-2, Amsterdam, Netherlands"
gmb-2024-28043,16-01-2024,"Sarphatikade 2E, Amsterdam, Netherlands"
gmb-2024-28024,16-01-2024,"Marco Polostraat 274-3, Amsterdam, Netherlands"
gmb-2024-28044,16-01-2024,"Eerste Boerhaavestraat 5-3, Amsterdam, Netherlands"
gmb-2024-26511,16-01-2024,"Lange Leidsedwarsstraat 224-3, Amsterdam, Netherlands"
gmb-2024-26569,16-01-2024,"Singel 25E, Amsterdam, Netherlands"
gmb-2024-26607,16-01-2024,"Sassenheimstraat 22-3, Amsterdam, Netherlands"
gmb-2024-24587,15-01-2024,"Kerkstraat 321A, Amsterdam, Netherlands"
gmb-2024-24638,15-01-2024,"Vrolikstraat 60-2, Amsterdam, Netherlands"
gmb-2024-24614,15-01-2024,"Buitenzagerij 10, Amsterdam, Netherlands"
gmb-2024-24608,15-01-2024,"Middenlaan Zunderdorp 8, Amsterdam, Netherlands"
gmb-2024-24577,15-01-2024,"Singel 111B, Amsterdam, Netherlands"
gmb-2024-24584,15-01-2024,"Bronckhorststraat 46-2, Amsterdam, Netherlands"
gmb-2024-24540,15-01-2024,"Meerpad 17, Amsterdam, Netherlands"
gmb-2024-24598,15-01-2024,"Jan Hanzenstraat 3-H, Amsterdam, Netherlands"
gmb-2024-24642,15-01-2024,"Buiksloterweg 35C, Amsterdam, Netherlands"
gmb-2024-24636,15-01-2024,"Eerste Constantijn Huygensstraat 41-2, Amsterdam, Netherlands"
gmb-2024-24586,15-01-2024,"Egelantiersgracht 193-1, Amsterdam, Netherlands"
gmb-2024-24637,15-01-2024,"Van Breestraat 138-H, Amsterdam, Netherlands"
gmb-2024-22707,12-01-2024,"Weteringschans 235B, Amsterdam, Netherlands"
gmb-2024-22741,12-01-2024,"Oudeschans 64Z, Amsterdam, Netherlands"
gmb-2024-22742,12-01-2024,"Parnassusweg 194, Amsterdam, Netherlands"
gmb-2024-22736,12-01-2024,"Postjesweg 103-2, Amsterdam, Netherlands"
gmb-2024-20430,11-01-2024,"Lisdoddelaan 127, Amsterdam, Netherlands"
gmb-2024-20424,11-01-2024,"Utrechtsedwarsstraat 113E, Amsterdam, Netherlands"
gmb-2024-20475,11-01-2024,"Fannius Scholtenstraat 50-1, Amsterdam, Netherlands"
gmb-2024-20469,11-01-2024,"Amstelkade 19-2, Amsterdam, Netherlands"
gmb-2024-20425,11-01-2024,"Korenbloemstraat 58, Amsterdam, Netherlands"
gmb-2024-20438,11-01-2024,"Kruisbessenstraat 10, Amsterdam, Netherlands"
gmb-2024-20489,11-01-2024,"Amstelkade 51-H, Amsterdam, Netherlands"
gmb-2024-20432,11-01-2024,"De Wittenkade 100A, Amsterdam, Netherlands"
gmb-2024-20464,11-01-2024,"Soembawastraat 92, Amsterdam, Netherlands"
gmb-2024-20477,11-01-2024,"Van Ostadestraat 134-2, Amsterdam, Netherlands"
gmb-2024-20427,11-01-2024,"Vrolikstraat 128A, Amsterdam, Netherlands"
gmb-2024-20491,11-01-2024,"Linnaeusstraat 8-1, Amsterdam, Netherlands"
gmb-2024-20447,11-01-2024,"Willem de Zwijgerlaan 266, Amsterdam, Netherlands"
gmb-2024-20454,11-01-2024,"Lumeijstraat 30-2, Amsterdam, Netherlands"
gmb-2024-20448,11-01-2024,"Nassaukade 146-4, Amsterdam, Netherlands"
gmb-2024-20429,11-01-2024,"Kometensingel 120, Amsterdam, Netherlands"
gmb-2024-20480,11-01-2024,"Zeeburgerkade 192, Amsterdam, Netherlands"
gmb-2024-20423,11-01-2024,"Veerstraat 70D, Amsterdam, Netherlands"
gmb-2024-20493,11-01-2024,"Van Ostadestraat 134-2, Amsterdam, Netherlands"
gmb-2024-20455,11-01-2024,"Weteringschans 245-3A, Amsterdam, Netherlands"
gmb-2024-20436,11-01-2024,"3e Kekerstraat 146, Amsterdam, Netherlands"
gmb-2024-20468,11-01-2024,"Willemsparkweg 98-1, Amsterdam, Netherlands"
gmb-2024-16005,09-01-2024,"Brouwersgracht 91-1, Amsterdam, Netherlands"
gmb-2024-16037,09-01-2024,"Hofwijckstraat 112, Amsterdam, Netherlands"
gmb-2024-17485,09-01-2024,"Ton van Duinhovenhof 5, Amsterdam, Netherlands"
gmb-2024-16018,09-01-2024,"Kruldistelstraat 74, Amsterdam, Netherlands"
gmb-2024-17504,09-01-2024,"Bloemstraat 114-4, Amsterdam, Netherlands"
gmb-2024-16019,09-01-2024,"Faas Wilkesstraat 293, Amsterdam, Netherlands"
gmb-2024-17480,09-01-2024,"Buiksloterbreek 20, Amsterdam, Netherlands"
gmb-2024-16045,09-01-2024,"Kerkstraat 108-1, Amsterdam, Netherlands"
gmb-2024-16007,09-01-2024,"Pijnackerstraat 22-3, Amsterdam, Netherlands"
gmb-2024-15999,09-01-2024,"Klaprozenweg 120, Amsterdam, Netherlands"
gmb-2024-16021,09-01-2024,"Hemonystraat 35-2, Amsterdam, Netherlands"
gmb-2024-17463,09-01-2024,"Nieuwevaart 126, Amsterdam, Netherlands"
gmb-2024-17457,09-01-2024,"Balistraat 56-2, Amsterdam, Netherlands"
gmb-2024-16041,09-01-2024,"Lisdoddelaan 116, Amsterdam, Netherlands"
gmb-2024-16029,09-01-2024,"Borneostraat 102-3, Amsterdam, Netherlands"
gmb-2024-16023,09-01-2024,"Tolstraat 190-H, Amsterdam, Netherlands"
gmb-2024-17484,09-01-2024,"Hellingstraat 260, Amsterdam, Netherlands"
gmb-2024-16030,09-01-2024,"Gerard Doustraat 222-H, Amsterdam, Netherlands"
gmb-2024-16024,09-01-2024,"Kanaalstraat 11-H, Amsterdam, Netherlands"
gmb-2024-13620,08-01-2024,"Wilhelminastraat 195-H, Amsterdam, Netherlands"
gmb-2024-13628,08-01-2024,"Nieuwendammerstraat 1A, Amsterdam, Netherlands"
gmb-2024-13629,08-01-2024,"Groenmarktkade 8-3A, Amsterdam, Netherlands"
gmb-2024-13623,08-01-2024,"Funenpark 251, Amsterdam, Netherlands"
gmb-2024-13617,08-01-2024,"Filips van Almondestraat 28-2, Amsterdam, Netherlands"
gmb-2024-13630,08-01-2024,"Overtoom 166-3, Amsterdam, Netherlands"
gmb-2024-13656,08-01-2024,"Louise de Colignystraat 30-H, Amsterdam, Netherlands"
gmb-2024-13651,08-01-2024,"Egelantiersgracht 596, Amsterdam, Netherlands"
gmb-2024-13632,08-01-2024,"Van Ostadestraat 2-1, Amsterdam, Netherlands"
gmb-2024-13645,08-01-2024,"Bestevâerstraat 120-1, Amsterdam, Netherlands"
gmb-2024-11041,05-01-2024,"Raoul Wallenbergstraat 163, Amsterdam, Netherlands"
gmb-2024-11022,05-01-2024,"Eerste Looiersdwarsstraat 31, Amsterdam, Netherlands"
gmb-2024-11073,05-01-2024,"Fokke Simonszstraat 67A, Amsterdam, Netherlands"
gmb-2024-11048,05-01-2024,"Jacques Veltmanstraat 271, Amsterdam, Netherlands"
gmb-2024-11042,05-01-2024,"Prinsengracht 586-H, Amsterdam, Netherlands"
gmb-2024-11023,05-01-2024,"Handboogstraat 19B, Amsterdam, Netherlands"
gmb-2024-11074,05-01-2024,"Vechtstroomlaan 36, Amsterdam, Netherlands"
gmb-2024-11049,05-01-2024,"Van Spilbergenstraat 62-H, Amsterdam, Netherlands"
gmb-2024-11062,05-01-2024,"Bestevâerstraat 178-2, Amsterdam, Netherlands"
gmb-2024-11056,05-01-2024,"Tweede Wittenburgerdwarsstraat 142, Amsterdam, Netherlands"
gmb-2024-10984,05-01-2024,"Wagenaarstraat 321, Amsterdam, Netherlands"
gmb-2024-11031,05-01-2024,"Pieter Calandlaan 735, Amsterdam, Netherlands"
gmb-2024-11076,05-01-2024,"Albert Cuypstraat 100-3A, Amsterdam, Netherlands"
gmb-2024-11038,05-01-2024,"Wagenaarstraat 12-4, Amsterdam, Netherlands"
gmb-2024-11000,05-01-2024,"Deurloostraat 52-H, Amsterdam, Netherlands"
gmb-2024-11013,05-01-2024,"Stoombootweg 62, Amsterdam, Netherlands"
gmb-2024-11064,05-01-2024,"Alberdingk Thijmstraat 10A, Amsterdam, Netherlands"
gmb-2024-11045,05-01-2024,"Anjeliersstraat 46-2, Amsterdam, Netherlands"
gmb-2024-11026,05-01-2024,"Transvaalkade 3-2, Amsterdam, Netherlands"
gmb-2024-11014,05-01-2024,"Stromarkt 9A, Amsterdam, Netherlands"
gmb-2024-11027,05-01-2024,"Vegastraat 268, Amsterdam, Netherlands"
gmb-2024-11040,05-01-2024,"Westermarkt 19C, Amsterdam, Netherlands"
gmb-2024-11021,05-01-2024,"Geerdinkhof 12, Amsterdam, Netherlands"
gmb-2024-11002,05-01-2024,"Palmstraat 85, Amsterdam, Netherlands"
gmb-2024-11072,05-01-2024,"Kanaalstraat 8-2, Amsterdam, Netherlands"
gmb-2024-7644,03-01-2024,"Kinkerstraat 374-3, Amsterdam, Netherlands"
gmb-2024-5490,03-01-2024,"Hoofdweg 189-3, Amsterdam, Netherlands"
gmb-2024-5453,03-01-2024,"Derde Oosterparkstraat 48B, Amsterdam, Netherlands"
gmb-2024-5479,03-01-2024,"Jan Bernardusstraat 18-3L, Amsterdam, Netherlands"
gmb-2024-5487,03-01-2024,"Nieuwe Kerkstraat 108-1, Amsterdam, Netherlands"
gmb-2024-5476,03-01-2024,"Vijzelstraat 39, Amsterdam, Netherlands"
gmb-2024-2311,02-01-2024,"Wijnand Nuijenstraat 116, Amsterdam, Netherlands"
gmb-2024-2337,02-01-2024,"Leo Hornstraat 303, Amsterdam, Netherlands"
gmb-2024-2293,02-01-2024,"Vincent van Goghstraat 136, Amsterdam, Netherlands"
gmb-2024-2312,02-01-2024,"Bloemstraat 43-1, Amsterdam, Netherlands"
gmb-2024-2344,02-01-2024,"Elandsgracht 103E, Amsterdam, Netherlands"
gmb-2024-2357,02-01-2024,"Hoofdweg 343-H, Amsterdam, Netherlands"
gmb-2024-2300,02-01-2024,"Pijnackerstraat 6-4, Amsterdam, Netherlands"
gmb-2024-2332,02-01-2024,"Leo Hornstraat 303, Amsterdam, Netherlands"
gmb-2024-2313,02-01-2024,"Frederiksstraat 27A, Amsterdam, Netherlands"
gmb-2024-2326,02-01-2024,"Nieuwendammerdijk 522, Amsterdam, Netherlands"
gmb-2024-2295,02-01-2024,"Sibogastraat 88, Amsterdam, Netherlands"
gmb-2024-2308,02-01-2024,"Tweede Jacob van Campenstraat 161-2, Amsterdam, Netherlands"
gmb-2024-2340,02-01-2024,"Van Slingelandtstraat 6-1, Amsterdam, Netherlands"
gmb-2024-2321,02-01-2024,"Saffierstraat 80, Amsterdam, Netherlands"
gmb-2024-2347,02-01-2024,"Singel 111H, Amsterdam, Netherlands"
gmb-2024-2328,02-01-2024,"Van Ostadestraat 177-3, Amsterdam, Netherlands"
gmb-2024-2317,02-01-2024,"Eerste Looiersdwarsstraat 31, Amsterdam, Netherlands"
gmb-2023-563953,28-12-2023,"Oetewalerstraat 20A, Amsterdam, Netherlands"
gmb-2023-563960,28-12-2023,"Eerste Atjehstraat 67-3, Amsterdam, Netherlands"
gmb-2023-560235,28-12-2023,"Bestevâerstraat 172-1, Amsterdam, Netherlands"
gmb-2023-560274,28-12-2023,"Plantage Muidergracht 81A, Amsterdam, Netherlands"
gmb-2023-560268,28-12-2023,"Schipluidenlaan 188, Amsterdam, Netherlands"
gmb-2023-560230,28-12-2023,"Baffinstraat 21-H, Amsterdam, Netherlands"
gmb-2023-556922,27-12-2023,"Karel Doormanstraat 148-1, Amsterdam, Netherlands"
gmb-2023-556946,27-12-2023,"Jacob van Lennepstraat 31-4, Amsterdam, Netherlands"
gmb-2023-553216,22-12-2023,"Groeneweg 2, Amsterdam, Netherlands"
gmb-2023-553242,22-12-2023,"Hendrik Soeteboomstraat 7, Amsterdam, Netherlands"
gmb-2023-548942,21-12-2023,"Olifantswerf 3, Amsterdam, Netherlands"
gmb-2023-548949,21-12-2023,"Da Costakade 42-2, Amsterdam, Netherlands"
gmb-2023-548981,21-12-2023,"Albert Cuypstraat 45-2, Amsterdam, Netherlands"
gmb-2023-548943,21-12-2023,"Amstelkade 65D, Amsterdam, Netherlands"
gmb-2023-548988,21-12-2023,"Uiterwaardenstraat 110-2, Amsterdam, Netherlands"
gmb-2023-548982,21-12-2023,"Piet Gijzenbrugstraat 26-H, Amsterdam, Netherlands"
gmb-2023-548919,21-12-2023,"Lorreinenstraat 10-3, Amsterdam, Netherlands"
gmb-2023-548970,21-12-2023,"Elzenhagensingel 19, Amsterdam, Netherlands"
gmb-2023-548945,21-12-2023,"Amazonenstraat 37-1, Amsterdam, Netherlands"
gmb-2023-548907,21-12-2023,"Transvaalstraat 34C, Amsterdam, Netherlands"
gmb-2023-548927,21-12-2023,"Van Spilbergenstraat 12-3, Amsterdam, Netherlands"
gmb-2023-548991,21-12-2023,"Hudsonstraat 82-1, Amsterdam, Netherlands"
gmb-2023-548947,21-12-2023,"Moestuinlaan 29, Amsterdam, Netherlands"
gmb-2023-548909,21-12-2023,"Spaarndammerstraat 121-2, Amsterdam, Netherlands"
gmb-2023-549344,21-12-2023,
gmb-2023-544551,19-12-2023,"Prinsengracht 16, Amsterdam, Netherlands"
gmb-2023-544513,19-12-2023,"Pieter Aertszstraat 91-3, Amsterdam, Netherlands"
gmb-2023-542131,19-12-2023,"Geuzenstraat 77-1, Amsterdam, Netherlands"
gmb-2023-542182,19-12-2023,"Spuistraat 42-2, Amsterdam, Netherlands"
gmb-2023-544533,19-12-2023,"Geerdinkhof 12, Amsterdam, Netherlands"
gmb-2023-542151,19-12-2023,"Hofmeyrstraat 44-2, Amsterdam, Netherlands"
gmb-2023-539110,18-12-2023,"Herengracht 242B, Amsterdam, Netherlands"
gmb-2023-539086,18-12-2023,"Rijnsburgstraat 26-2, Amsterdam, Netherlands"
gmb-2023-539100,18-12-2023,"Eendrachtstraat 11-H, Amsterdam, Netherlands"
gmb-2023-539113,18-12-2023,"Karperweg 15B, Amsterdam, Netherlands"
gmb-2023-539115,18-12-2023,"Bestevâerstraat 227-2, Amsterdam, Netherlands"
gmb-2023-536408,15-12-2023,"Tweede Van der Helststraat 85-3, Amsterdam, Netherlands"
gmb-2023-536370,15-12-2023,"Admiralengracht 66-H, Amsterdam, Netherlands"
gmb-2023-536421,15-12-2023,"Sarphatistraat 29-H, Amsterdam, Netherlands"
gmb-2023-536434,15-12-2023,"Kanaalstraat 37-H, Amsterdam, Netherlands"
gmb-2023-536365,15-12-2023,"Govert Flinckstraat 205-1, Amsterdam, Netherlands"
gmb-2023-536391,15-12-2023,"Recht Boomssloot 50A, Amsterdam, Netherlands"
gmb-2023-536379,15-12-2023,"Eerste Looiersdwarsstraat 20A, Amsterdam, Netherlands"
gmb-2023-536430,15-12-2023,"Gerard Doustraat 168-2, Amsterdam, Netherlands"
gmb-2023-536424,15-12-2023,"Kruithuisstraat 20, Amsterdam, Netherlands"
gmb-2023-536444,15-12-2023,"Gloriantstraat 18-H, Amsterdam, Netherlands"
gmb-2023-536457,15-12-2023,"Kanaalstraat 51-2, Amsterdam, Netherlands"
gmb-2023-536419,15-12-2023,"Singel 114A, Amsterdam, Netherlands"
gmb-2023-536369,15-12-2023,"Derde Oosterparkstraat 121C, Amsterdam, Netherlands"
gmb-2023-536413,15-12-2023,"Kanaalstraat 51-2, Amsterdam, Netherlands"
gmb-2023-536445,15-12-2023,"Fahrenheitstraat 63-H, Amsterdam, Netherlands"
gmb-2023-533528,14-12-2023,"Weesperzijde 44-2, Amsterdam, Netherlands"
gmb-2023-533497,14-12-2023,"Dusartstraat 46-3, Amsterdam, Netherlands"
gmb-2023-533535,14-12-2023,"Bundlaan 242, Amsterdam, Netherlands"
gmb-2023-533523,14-12-2023,"Honingen 8, Amsterdam, Netherlands"
gmb-2023-533504,14-12-2023,"Eerste Hugo de Grootstraat 17-3, Amsterdam, Netherlands"
gmb-2023-533530,14-12-2023,"Nieuwe Achtergracht 26, Amsterdam, Netherlands"
gmb-2023-533524,14-12-2023,"Granidastraat 50-3, Amsterdam, Netherlands"
gmb-2023-533537,14-12-2023,"Kinkerstraat 71C, Amsterdam, Netherlands"
gmb-2023-533487,14-12-2023,"Het Breed 855, Amsterdam, Netherlands"
gmb-2023-533531,14-12-2023,"Churchill-laan 82-2, Amsterdam, Netherlands"
gmb-2023-533512,14-12-2023,"Blankenstraat 153C, Amsterdam, Netherlands"
gmb-2023-533544,14-12-2023,"Makassarstraat 60-3, Amsterdam, Netherlands"
gmb-2023-533538,14-12-2023,"Astasiastraat 5-1, Amsterdam, Netherlands"
gmb-2023-533481,14-12-2023,"Boomgaardlaan 24, Amsterdam, Netherlands"
gmb-2023-533494,14-12-2023,"Floris Versterstraat 18-2, Amsterdam, Netherlands"
gmb-2023-533500,14-12-2023,"Gerard Doustraat 147C, Amsterdam, Netherlands"
gmb-2023-533526,14-12-2023,"Jan Vrijmanstraat 224, Amsterdam, Netherlands"
gmb-2023-533539,14-12-2023,"Marnixstraat 381-3, Amsterdam, Netherlands"
gmb-2023-533482,14-12-2023,"Fagelstraat 26-1, Amsterdam, Netherlands"
gmb-2023-533489,14-12-2023,"Spitsbergenstraat 92, Amsterdam, Netherlands"
gmb-2023-533508,14-12-2023,"Kromme-Mijdrechtstraat 87-2, Amsterdam, Netherlands"
gmb-2023-533483,14-12-2023,"Van Ostadestraat 88-3, Amsterdam, Netherlands"
gmb-2023-528416,12-12-2023,"Nieuwe Kerkstraat 36-2, Amsterdam, Netherlands"
gmb-2023-530294,12-12-2023,"Conny Stuartstraat 35, Amsterdam, Netherlands"
gmb-2023-530301,12-12-2023,"Tip Maruggstraat 1D, Amsterdam, Netherlands"
gmb-2023-530315,12-12-2023,"Schoolstraat 3B, Amsterdam, Netherlands"
gmb-2023-530284,12-12-2023,"Houtrijkstraat 236, Amsterdam, Netherlands"
gmb-2023-528464,12-12-2023,"Sluisstraat 39-3, Amsterdam, Netherlands"
gmb-2023-528426,12-12-2023,"Ceintuurbaan 356-4, Amsterdam, Netherlands"
gmb-2023-528407,12-12-2023,"Griseldestraat 25-3, Amsterdam, Netherlands"
gmb-2023-528427,12-12-2023,"Lijnbaansgracht 281, Amsterdam, Netherlands"
gmb-2023-530311,12-12-2023,"Van Ostadestraat 206-H, Amsterdam, Netherlands"
gmb-2023-526078,11-12-2023,"Burgemeester Hogguerstraat 181, Amsterdam, Netherlands"
gmb-2023-526141,11-12-2023,"Zieseniskade 15-1, Amsterdam, Netherlands"
gmb-2023-526116,11-12-2023,"Woubruggestraat 30-H, Amsterdam, Netherlands"
gmb-2023-526091,11-12-2023,"Kanaalstraat 157-H, Amsterdam, Netherlands"
gmb-2023-526145,11-12-2023,"Insulindeweg 860, Amsterdam, Netherlands"
gmb-2023-526095,11-12-2023,"Lauriergracht 113-2, Amsterdam, Netherlands"
gmb-2023-526108,11-12-2023,"Tuinderijlaan 67, Amsterdam, Netherlands"
gmb-2023-526128,11-12-2023,"Molenwerf 10G-3, Amsterdam, Netherlands"
gmb-2023-523775,08-12-2023,"Gerard Doustraat 1-H, Amsterdam, Netherlands"
gmb-2023-523756,08-12-2023,"Fagelstraat 83-1, Amsterdam, Netherlands"
gmb-2023-523800,08-12-2023,"Eerste Helmersstraat 124-2, Amsterdam, Netherlands"
gmb-2023-523870,08-12-2023,"Van Walbeeckstraat 94-3, Amsterdam, Netherlands"
gmb-2023-523858,08-12-2023,"Gillis van Ledenberchstraat 37-H, Amsterdam, Netherlands"
gmb-2023-523776,08-12-2023,"Tweede Helmersstraat 30-H, Amsterdam, Netherlands"
gmb-2023-523820,08-12-2023,"Derde Weteringdwarsstraat 14C, Amsterdam, Netherlands"
gmb-2023-523846,08-12-2023,"Bilderdijkkade 30-2, Amsterdam, Netherlands"
gmb-2023-523827,08-12-2023,"Piet Gijzenbrugstraat 28-1, Amsterdam, Netherlands"
gmb-2023-523796,08-12-2023,"Boutenburg 269, Amsterdam, Netherlands"
gmb-2023-523758,08-12-2023,"Vechtstraat 13-2, Amsterdam, Netherlands"
gmb-2023-523828,08-12-2023,"Da Costastraat 10-2, Amsterdam, Netherlands"
gmb-2023-523809,08-12-2023,"Ruysdaelkade 81-H, Amsterdam, Netherlands"
gmb-2023-523771,08-12-2023,"Orteliuskade 8-2, Amsterdam, Netherlands"
gmb-2023-523778,08-12-2023,"Staringplein 5-3, Amsterdam, Netherlands"
gmb-2023-523860,08-12-2023,"Van Baerlestraat 1-1, Amsterdam, Netherlands"
gmb-2023-523822,08-12-2023,"Langestraat 94-2, Amsterdam, Netherlands"
gmb-2023-523835,08-12-2023,"Vaartstraat 68-3, Amsterdam, Netherlands"
gmb-2023-523867,08-12-2023,"Nassaukade 352-1, Amsterdam, Netherlands"
gmb-2023-523798,08-12-2023,"Afroditekade 175, Amsterdam, Netherlands"
gmb-2023-523779,08-12-2023,"Stadionkade 138-2, Amsterdam, Netherlands"
gmb-2023-523817,08-12-2023,"Blasiusstraat 92C, Amsterdam, Netherlands"
gmb-2023-523773,08-12-2023,"Frederik Hendrikstraat 104-1, Amsterdam, Netherlands"
gmb-2023-523830,08-12-2023,"Kinkerstraat 218A, Amsterdam, Netherlands"
gmb-2023-523856,08-12-2023,"Slingerbeekstraat 5-1, Amsterdam, Netherlands"
gmb-2023-523837,08-12-2023,"Schiemanstraat 8, Amsterdam, Netherlands"
gmb-2023-523818,08-12-2023,"Weerdestein 146, Amsterdam, Netherlands"
gmb-2023-523869,08-12-2023,"Ruysdaelkade 39-H, Amsterdam, Netherlands"
gmb-2023-523793,08-12-2023,"Jacob van Lennepkade 282A, Amsterdam, Netherlands"
gmb-2023-523774,08-12-2023,"Wiborgeiland 82, Amsterdam, Netherlands"
gmb-2023-523806,08-12-2023,"Haarlemmermeerstraat 134-H, Amsterdam, Netherlands"
gmb-2023-521407,07-12-2023,"Coppelstockstraat 48-2, Amsterdam, Netherlands"
gmb-2023-521446,07-12-2023,"Meerhuizenstraat 14C, Amsterdam, Netherlands"
gmb-2023-521396,07-12-2023,"Wiltzanghlaan 31-1, Amsterdam, Netherlands"
gmb-2023-521441,07-12-2023,"Ferguutstraat 1-H, Amsterdam, Netherlands"
gmb-2023-521435,07-12-2023,"Werengouw 409, Amsterdam, Netherlands"
gmb-2023-521442,07-12-2023,"Commelinstraat 496, Amsterdam, Netherlands"
gmb-2023-521404,07-12-2023,"Reinier Claeszenstraat 56-1, Amsterdam, Netherlands"
gmb-2023-521417,07-12-2023,"Egelantiersgracht 197A-2, Amsterdam, Netherlands"
gmb-2023-516901,05-12-2023,"Solitudolaan 392, Amsterdam, Netherlands"
gmb-2023-516971,05-12-2023,"Javastraat 40-4V, Amsterdam, Netherlands"
gmb-2023-516965,05-12-2023,"Huidekoperstraat 24P, Amsterdam, Netherlands"
gmb-2023-516946,05-12-2023,"Lijnbaansgracht 54-1, Amsterdam, Netherlands"
gmb-2023-518576,05-12-2023,"Meidoornplein 17A, Amsterdam, Netherlands"
gmb-2023-516948,05-12-2023,"Aalsmeerweg 29-3, Amsterdam, Netherlands"
gmb-2023-516891,05-12-2023,"Van Oldenbarneveldtstraat 91-2, Amsterdam, Netherlands"
gmb-2023-518615,05-12-2023,"Vrolikstraat 277-2, Amsterdam, Netherlands"
gmb-2023-518647,05-12-2023,"Ben Viljoenstraat 41, Amsterdam, Netherlands"
gmb-2023-516911,05-12-2023,"De la Reijstraat 37, Amsterdam, Netherlands"
gmb-2023-516899,05-12-2023,"Bilderdijkstraat 191-3V, Amsterdam, Netherlands"
gmb-2023-516943,05-12-2023,"Stadhouderskade 71-2, Amsterdam, Netherlands"
gmb-2023-518660,05-12-2023,"H.J.M. Walenkampstraat 77, Amsterdam, Netherlands"
gmb-2023-516900,05-12-2023,"Haarlemmerstraat 60-1, Amsterdam, Netherlands"
gmb-2023-516932,05-12-2023,"Jacob van Lennepstraat 31-4, Amsterdam, Netherlands"
gmb-2023-516907,05-12-2023,"Bilderdijkkade 26-2, Amsterdam, Netherlands"
gmb-2023-514615,04-12-2023,"Van der Hoopstraat 33-2, Amsterdam, Netherlands"
gmb-2023-514571,04-12-2023,"Grensstraat 33, Amsterdam, Netherlands"
gmb-2023-514533,04-12-2023,"Delistraat 15-3, Amsterdam, Netherlands"
gmb-2023-514559,04-12-2023,"Van Oldenbarneveldtstraat 80-1, Amsterdam, Netherlands"
gmb-2023-514635,04-12-2023,"Overtoom 312-3, Amsterdam, Netherlands"
gmb-2023-514572,04-12-2023,"Bestevâerstraat 100-2, Amsterdam, Netherlands"
gmb-2023-514585,04-12-2023,"Albert Cuypstraat 57-3, Amsterdam, Netherlands"
gmb-2023-514541,04-12-2023,"Amstelveenseweg 920E, Amsterdam, Netherlands"
gmb-2023-514573,04-12-2023,"Vechtstraat 149-2, Amsterdam, Netherlands"
gmb-2023-514561,04-12-2023,"Jan Muschstraat 62, Amsterdam, Netherlands"
gmb-2023-514631,04-12-2023,"Bloys van Treslongstraat 62-H, Amsterdam, Netherlands"
gmb-2023-514530,04-12-2023,"Passeerdersstraat 120, Amsterdam, Netherlands"
gmb-2023-514594,04-12-2023,"Spaklerweg 12C-147, Amsterdam, Netherlands"
gmb-2023-512390,01-12-2023,"Mercatorstraat 107-H, Amsterdam, Netherlands"
gmb-2023-512398,01-12-2023,"Admiraal De Ruijterweg 386-3, Amsterdam, Netherlands"
gmb-2023-512442,01-12-2023,"Laagte Kadijk 87, Amsterdam, Netherlands"
gmb-2023-512411,01-12-2023,"Bercylaan 67, Amsterdam, Netherlands"
gmb-2023-512462,01-12-2023,"Midscheeps 40, Amsterdam, Netherlands"
gmb-2023-512456,01-12-2023,"Griseldestraat 32-3, Amsterdam, Netherlands"
gmb-2023-512450,01-12-2023,"Jan Willem Brouwersstraat 26-3, Amsterdam, Netherlands"
gmb-2023-512369,01-12-2023,"Nieuwendammerdijk 519, Amsterdam, Netherlands"
gmb-2023-512413,01-12-2023,"Pastelstraat 4-2, Amsterdam, Netherlands"
gmb-2023-512458,01-12-2023,"Bellamystraat 26-H, Amsterdam, Netherlands"
gmb-2023-512446,01-12-2023,"Kinkerstraat 366-4, Amsterdam, Netherlands"
gmb-2023-512377,01-12-2023,"Surinameplein 74-4, Amsterdam, Netherlands"
gmb-2023-510172,30-11-2023,"Zocherstraat 55-1, Amsterdam, Netherlands"
gmb-2023-510153,30-11-2023,"Wenslauerstraat 47, Amsterdam, Netherlands"
gmb-2023-510134,30-11-2023,"Pieter Jacobszstraat 15B, Amsterdam, Netherlands"
gmb-2023-510166,30-11-2023,"Westerdoksdijk 529, Amsterdam, Netherlands"
gmb-2023-510141,30-11-2023,"Bestevâerstraat 253-H, Amsterdam, Netherlands"
gmb-2023-510174,30-11-2023,"Tweede Weteringdwarsstraat 44-1, Amsterdam, Netherlands"
gmb-2023-510130,30-11-2023,"Stuyvesantstraat 56-4, Amsterdam, Netherlands"
gmb-2023-510175,30-11-2023,"Frederiksstraat 20-2, Amsterdam, Netherlands"
